Direction,Title,Filename,Size_GB,Quality_Score,Reason
Ali → Chris,clifford the big red dog p ddp 7 1 ift mkv,Clifford.The.Big.Red.Dog.2021.1080p.BluRay.DDP.7.1.x264-iFT.mkv,10.45,0,Only Ali has this file
Ali → Chris,luckiest girl alive flux mkv,Luckiest Girl Alive (2022) {imdb-tt4595186} [NF][WEBDL-1080p][DV][EAC3 Atmos 5.1][HEVC]-FLUX.mkv,2.53,0,Only Ali has this file
Ali → Chris,before the rain sbr mkv,Before the Rain (1994) {imdb-tt0110882} [Bluray-1080p][DTS 5.1][x264]-SbR.mkv,10.83,0,Only Ali has this file
Ali → Chris,the time machine tayto mkv,The Time Machine (2002) {imdb-tt0268695} [Bluray-1080p][EAC3 5.1][x264]-TayTO.mkv,10.61,0,Only Ali has this file
Ali → Chris,licence to kill p sbr mkv,Licence to Kill 1989 1080p BluRay DTS x264-SbR.mkv,16.68,0,Only Ali has this file
Ali → Chris,presumed innocent p dd2 0 lchd mkv,Presumed.Innocent.1990.1080p.BluRay.DD2.0 x264-LCHD.mkv,7.95,0,Only Ali has this file
Ali → Chris,darkest hour p don mkv,Darkest.Hour.2017.1080p.BluRay.x264-DON.mkv,15.12,0,Only Ali has this file
Ali → Chris,national champions p 5 1 ift mkv,National.Champions.2021.1080p.BluRay.DD+5.1.x264-iFT.mkv,18.16,0,Only Ali has this file
Ali → Chris,judge dredd p ctrlhd mkv,Judge.Dredd.1995.1080p.BluRay.DTS.x264-CtrlHD.mkv,13.44,0,Only Ali has this file
Ali → Chris,the notebook don mkv,The Notebook (2004) {imdb-tt0332280} [Bluray-1080p][AC3 5.1][x264]-DON.mkv,12.53,0,Only Ali has this file
Ali → Chris,paradise highway p 5 1 ift mkv,Paradise.Highway.2022.1080p.BluRay.DD+5.1.x264-iFT.mkv,16.51,0,Only Ali has this file
Ali → Chris,dolittle ift mkv,Dolittle (2020) {imdb-tt6673612} [Bluray-1080p][EAC3 7.1][x264]-iFT.mkv,13.37,0,Only Ali has this file
Ali → Chris,downfall d z0n3 mkv,Downfall (2004) {imdb-tt0363163} [Bluray-1080p][DTS 5.1][x264]-D-Z0N3.mkv,26.14,0,Only Ali has this file
Ali → Chris,tomorrow never dies p ctrlhd mkv,Tomorrow.Never.Dies.1997.1080p.BluRay.DTS.x264-CtrlHD.mkv,15.49,0,Only Ali has this file
Ali → Chris,diego maradona handjob mkv,Diego Maradona (2019) {imdb-tt5433114} [Bluray-1080p][AC3 5.1][x264]-HANDJOB.mkv,10.72,0,Only Ali has this file
Ali → Chris,krull p 5 1 bhdstudio mp4,Krull.1983.BluRay.1080p.DD.5.1.x264-BHDStudio.mp4,7.22,0,Only Ali has this file
Ali → Chris,to all the boys ive loved before kitsune mkv,To All the Boys Ive Loved Before (2018) {imdb-tt3846674} [NF][WEBDL-1080p][EAC3 5.1][x264]-Kitsune.mkv,3.90,0,Only Ali has this file
Ali → Chris,nomadland don mkv,Nomadland (2021) {imdb-tt9770150} [Bluray-1080p Proper][EAC3 5.1][x264]-DON.mkv,14.75,0,Only Ali has this file
Ali → Chris,songs for amy p ltu mkv,Songs.For.Amy.2012.1080p.WEBRip.x264-Ltu.mkv,3.89,0,Only Ali has this file
Ali → Chris,the bobs burgers movie bhdstudio mp4,The Bobs Burgers Movie (2022) {imdb-tt7466442} [Bluray-1080p][AC3 5.1][x264]-BHDStudio.mp4,5.88,0,Only Ali has this file
Ali → Chris,wrong turn mag mkv,Wrong Turn (2003) {imdb-tt0295700} - [Bluray-1080p][DTS 5.1][x264]-MaG.mkv,9.63,0,Only Ali has this file
Ali → Chris,law abiding citizen hallowed mkv,Law Abiding Citizen (2009) {imdb-tt1197624} - {edition-Directors Cut} [Bluray-1080p][EAC3 5.1][x264]-hallowed.mkv,10.45,0,Only Ali has this file
Ali → Chris,jingle all the way director's cut revisited p dxva decibel mkv,Jingle.All.The.Way.1996.Director's.Cut.REVISITED.BluRay.1080p.DTS.x264.dxva-decibeL.mkv,8.76,0,Only Ali has this file
Ali → Chris,x2 ncmt mkv,X2 (2003) {imdb-tt0290334} [Bluray-1080p][HDR10][DTS 5.1][x265]-NCmt.mkv,20.38,0,Only Ali has this file
Ali → Chris,crank directors cut p ctrlhd mkv,Crank.2006.Directors.Cut.1080p.BluRay.DTS.x264-CtrlHD.mkv,9.34,0,Only Ali has this file
Ali → Chris,venom the last dance brute mkv,Venom The Last Dance (2024) {imdb-tt16366836} [Bluray-1080p][DV HDR10][EAC3 7.1][x265]-BRUTE.mkv,21.83,0,Only Ali has this file
Ali → Chris,the conjuring 2 viethd mkv,The Conjuring 2 (2016) {imdb-tt3065204} [Bluray-1080p][AC3 5.1][x264]-VietHD.mkv,14.03,0,Only Ali has this file
Ali → Chris,marry my dead body cinephilia mkv,Marry My Dead Body (2023) {imdb-tt22742964} [Bluray-1080p][DTS-HD MA 5.1][x264]-CiNEPHiLiA.mkv,9.28,0,Only Ali has this file
Ali → Chris,casino jack p ac3 5 1 rl811 mkv,Casino.Jack.2010.BluRay.1080p.x264.AC3-5.1-RL811.mkv,10.00,0,Only Ali has this file
Ali → Chris,robin hood prince of thieves don mkv,Robin Hood Prince of Thieves (1991) {imdb-tt0102798} {edition-Extended} [Bluray-1080p Proper][DV HDR10][EAC3 5.1][x265]-DON.mkv,37.09,0,Only Ali has this file
Ali → Chris,the squid and the whale p 5 1 ea mkv,The.Squid.and.the.Whale.2005.1080p.BluRay.DD+5.1.x264-EA.mkv,10.85,0,Only Ali has this file
Ali → Chris,the winter war usury mkv,The Winter War (1989) {imdb-tt0098437} [Bluray-1080p][DTS 5.1][x264]-USURY.mkv,19.66,0,Only Ali has this file
Ali → Chris,snakes on a plane chd mkv,Snakes on a Plane (2006) {imdb-tt0417148} [Bluray-1080p][DTS 5.1][x264]-CHD.mkv,8.71,0,Only Ali has this file
Ali → Chris,sisters unrated p viethd mkv,Sisters.2015.Unrated.1080p.BluRay.DTS.x264-VietHD.mkv,12.26,0,Only Ali has this file
Ali → Chris,addams family values hallowed mkv,Addams Family Values (1993) {imdb-tt0106220} [Bluray-1080p][EAC3 5.1][x264]-hallowed.mkv,8.35,0,Only Ali has this file
Ali → Chris,minari p repack 5 1 ift mkv,Minari.2020.1080p.Repack.BluRay.DD+5.1.x264-iFT.mkv,16.01,0,Only Ali has this file
Ali → Chris,eden bhdstudio mp4,Eden (2025) {imdb-tt23149780} [Bluray-1080p][AC3 5.1][x264]-BHDStudio.mp4,7.75,0,Only Ali has this file
Ali → Chris,south park joining the panderverse mimesis mkv,South Park Joining the Panderverse (2023) {imdb-tt29474455} [Bluray-1080p][TrueHD 5.1][h264]-MiMESiS.mkv,14.25,0,Only Ali has this file
Ali → Chris,crocodile dundee ii hallowed mkv,Crocodile Dundee II (1988) {imdb-tt0092493} - [Bluray-1080p][EAC3 5.1][x264]-hallowed.mkv,9.87,0,Only Ali has this file
Ali → Chris,green book don mkv,Green Book (2018) {imdb-tt6966692} [Bluray-1080p][HDR10][EAC3 7.1][x265]-don.mkv,17.13,0,Only Ali has this file
Ali → Chris,my bloody valentine p shout remastered dc plus comm flac mag mkv,My.Bloody.Valentine.1981.1080p.BluRay.Shout.4K.REMASTERED.DC.Plus.Comm.FLAC.x264-MaG.mkv,11.41,0,Only Ali has this file
Ali → Chris,creed iii vd0n mkv,Creed III (2023) {imdb-tt11145118} [Bluray-1080p][TrueHD Atmos 7.1][x264]-VD0N.mkv,19.82,0,Only Ali has this file
Ali → Chris,volumes of blood handjob mkv,Volumes of Blood (2015) {imdb-tt3857092} [Bluray-1080p][AC3 2.0][x264]-HANDJOB.mkv,7.00,0,Only Ali has this file
Ali → Chris,the next karate kid p 5 1 bhdstudio mkv,The.Next.Karate.Kid.1994.BluRay.1080p.DTS.5.1.x264-BHDStudio.mkv,8.88,0,Only Ali has this file
Ali → Chris,theres something about mary playhd mkv,Theres Something About Mary (1998) {imdb-tt0129387} [Bluray-1080p][EAC3 5.1][x264]-playHD.mkv,17.16,0,Only Ali has this file
Ali → Chris,triple frontier cmrg mkv,Triple Frontier (2019) {imdb-tt1488606} [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-CMRG.mkv,4.26,0,Only Ali has this file
Ali → Chris,the painted bird pter mkv,The Painted Bird (2019) {imdb-tt1667354} [Bluray-1080p][DTS 5.1][x264]-PTer.mkv,20.17,0,Only Ali has this file
Ali → Chris,saw v p ctrlhd mkv,Saw V 2008 1080p BluRay DTS x264-CtrlHD.mkv,8.31,0,Only Ali has this file
Ali → Chris,roald dahls the witches ift mkv,Roald Dahls The Witches (2020) {imdb-tt0805647} [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,9.78,0,Only Ali has this file
Ali → Chris,ghost rider spirit of vengeance p sancti mkv,Ghost.Rider.Spirit.of.Vengeance.2011.1080p.BluRay.DTS.x264-SaNcTi.mkv,9.50,0,Only Ali has this file
Ali → Chris,the lair mimesis mkv,The Lair (2022) {imdb-tt13468602} [Bluray-1080p][DTS-HD MA 5.1][x264]-MiMESiS.mkv,12.19,0,Only Ali has this file
Ali → Chris,happening ea mkv,Happening (2021) {imdb-tt13880104} [Bluray-1080p][EAC3 5.1][x264]-EA.mkv,11.65,0,Only Ali has this file
Ali → Chris,trainwreck mayor of mayhem kitsune mkv,Trainwreck Mayor of Mayhem (2025) {imdb-tt36856306} [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-Kitsune.mkv,1.94,0,Only Ali has this file
Ali → Chris,12 strong p 7 1 don mkv,12 Strong 2018 1080p UHD BluRay DD+7.1 HDR x265-DON.mkv,11.37,0,Only Ali has this file
Ali → Chris,home alone 2 lost in new york mgb mkv,Home Alone 2 Lost in New York (1992) {imdb-tt0104431} [Bluray-1080p][DTS-HD MA 5.1][x264]-MgB.mkv,13.45,0,Only Ali has this file
Ali → Chris,dirty harry reborn mkv,Dirty Harry (1971) {imdb-tt0066999} [Bluray-1080p][HDR10][FLAC 1.0][x265]-REBORN.mkv,14.61,0,Only Ali has this file
Ali → Chris,caddyshack hallowed mkv,Caddyshack (1980) {imdb-tt0080487} - [Bluray-1080p][EAC3 5.1][x264]-hallowed.mkv,8.69,0,Only Ali has this file
Ali → Chris,pumpkinhead p 5 1 ift mkv,Pumpkinhead.1988.1080p.BluRay.DD+5.1.x264-iFT.mkv,14.65,0,Only Ali has this file
Ali → Chris,the devils double p ide mkv,The Devils Double 2011 1080p BluRay DTS x264-IDE.mkv,11.80,0,Only Ali has this file
Ali → Chris,the layover ncmt mkv,The Layover (2017) {imdb-tt4565520} [Bluray-1080p][DTS 5.1][x264]-NCmt.mkv,9.78,0,Only Ali has this file
Ali → Chris,father stu p ddp5 1 ift mkv,Father.Stu.2022.1080p.BluRay.DDP5.1.x264-iFT.mkv,11.27,0,Only Ali has this file
Ali → Chris,roald dahls matilda the musical scare mkv,Roald Dahls Matilda the Musical (2022) {imdb-tt3447590} [Bluray-1080p][TrueHD Atmos 7.1][x264]-SCARE.mkv,11.92,0,Only Ali has this file
Ali → Chris,tmnt ctrlhd mkv,TMNT (2007) {imdb-tt0453556} [Bluray-1080p][AC3 5.1][x264]-CtrlHD.mkv,6.15,0,Only Ali has this file
Ali → Chris,the age of innocence don mkv,The Age of Innocence (1993) {imdb-tt0106226} [Bluray-1080p][EAC3 5.1][x264]-DON.mkv,20.72,0,Only Ali has this file
Ali → Chris,safe house justwatch mkv,Safe House (2025) {imdb-tt30954952} - [Bluray-1080p][DTS-HD MA 5.1][x264]-JustWatch.mkv,10.77,0,Only Ali has this file
Ali → Chris,the duchess don mkv,The Duchess (2008) {imdb-tt0864761} - {edition-Unrated} [Bluray-1080p][AC3 5.1][x264]-DON.mkv,10.49,0,Only Ali has this file
Ali → Chris,airheads hallowed mkv,Airheads (1994) {imdb-tt0109068} [Bluray-1080p][EAC3 5.1][x264]-hallowed.mkv,6.86,0,Only Ali has this file
Ali → Chris,edward scissorhands hidt mkv,Edward Scissorhands (1990) {imdb-tt0099487} - [Bluray-1080p][EAC3 Atmos 5.1][DV HDR10][x265]-HiDt.mkv,20.11,0,Only Ali has this file
Ali → Chris,the aviator p don mkv,The.Aviator.2004.1080p.BluRay.DTS.x264-DON.mkv,20.44,0,Only Ali has this file
Ali → Chris,star trek ii the wrath of khan ntb mkv,Star Trek II The Wrath of Khan (1982) {imdb-tt0084726} {edition-Director's Cut} [Bluray-1080p][AC3 5.1][x264]-NTb.mkv,10.97,0,Only Ali has this file
Ali → Chris,the dark knight tnp mkv,The Dark Knight (2008) {imdb-tt0468569} - [Bluray-1080p][EAC3 5.1][HDR10][x265]-TnP.mkv,17.69,0,Only Ali has this file
Ali → Chris,snatch hidt mkv,Snatch (2000) {imdb-tt0208092} [Hybrid][Bluray-1080p][DV HDR10][EAC3 Atmos 5.1][x265]-HiDt.mkv,22.24,0,Only Ali has this file
Ali → Chris,the help hallowed mkv,The Help (2011) {imdb-tt1454029} [Bluray-1080p][EAC3 5.1][x264]-hallowed.mkv,10.93,0,Only Ali has this file
Ali → Chris,a beautiful planet p x 7 1 bmf mkv,A.Beautiful.Planet.2016.BluRay.Remux.1080p.AVC.DTS.X.7.1-BMF.mkv,9.33,0,Only Ali has this file
Ali → Chris,butchers crossing zorosenpai mkv,Butchers Crossing (2023) {imdb-tt1462759} [Bluray-1080p Proper][EAC3 5.1][x264]-ZoroSenpai.mkv,12.99,0,Only Ali has this file
Ali → Chris,elvira mistress of the dark coffee mkv,Elvira Mistress of the Dark (1988) {imdb-tt0095088} - [Bluray-1080p][FLAC 2.0][DV HDR10][x265]-coffee.mkv,20.90,0,Only Ali has this file
Ali → Chris,guardians of the galaxy vol 2 hidt mkv,Guardians of the Galaxy Vol. 2 (2017) {imdb-tt3896198} [Hybrid][Bluray-1080p][DV HDR10][EAC3 Atmos 5.1][x265]-HiDt.mkv,15.56,0,Only Ali has this file
Ali → Chris,the color purple pter mkv,The Color Purple (1985) {imdb-tt0088939} [Bluray-1080p][HDR10][EAC3 5.1][x265]-PTer.mkv,26.06,0,Only Ali has this file
Ali → Chris,the break up wint3r mkv,The Break-Up (2006) {imdb-tt0452594} [Bluray-1080p][DTS 5.1][x264]-WiNT3R.mkv,9.83,0,Only Ali has this file
Ali → Chris,leaving las vegas hidt mkv,Leaving Las Vegas (1995) {imdb-tt0113627} - {edition-Unrated} [Bluray-1080p][EAC3 Atmos 5.1][DV HDR10][x265]-HiDt.mkv,17.16,0,Only Ali has this file
Ali → Chris,flight of the navigator pter mkv,Flight of the Navigator (1986) {imdb-tt0091059} [Bluray-1080p][AAC 2.0][x264]-PTer.mkv,16.49,0,Only Ali has this file
Ali → Chris,window wonderland p amzn ddp5 1 abm mkv,Window.Wonderland.2013.1080p.AMZN.WEB-DL.DDP5.1.H.264-ABM.mkv,6.05,0,Only Ali has this file
Ali → Chris,chasing mavericks pter mkv,Chasing Mavericks (2012) {imdb-tt1629757} [Bluray-1080p][EAC3 7.1][x264]-PTer.mkv,16.01,0,Only Ali has this file
Ali → Chris,american outlaws gprs mkv,American Outlaws (2023) {imdb-tt4786808} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-GPRS.mkv,4.11,0,Only Ali has this file
Ali → Chris,elevation pignus mkv,Elevation (2024) {imdb-tt23558280} [Bluray-1080p][DTS-HD MA 5.1][x264]-PiGNUS.mkv,11.06,0,Only Ali has this file
Ali → Chris,kiss kiss bang bang playhd mkv,Kiss Kiss Bang Bang (2005) {imdb-tt0373469} [Bluray-1080p][AC3 5.1][x264]-playHD.mkv,9.91,0,Only Ali has this file
Ali → Chris,the rescuers tizu mkv,The Rescuers (1977) {imdb-tt0076618} [Bluray-1080p][EAC3 5.1][AV1]-TiZU.mkv,6.68,0,Only Ali has this file
Ali → Chris,resident evil degeneration hdc mkv,Resident Evil Degeneration (2008) {imdb-tt1174954} [Bluray-1080p][DTS 5.1][x264]-HDC.mkv,6.46,0,Only Ali has this file
Ali → Chris,madagascar solar mkv,Madagascar (2005) {imdb-tt0351283} [Bluray-1080p][DV HDR10][EAC3 Atmos 7.1][x265]-SoLaR.mkv,11.02,0,Only Ali has this file
Ali → Chris,infested noname mkv,Infested (2023) {imdb-tt26744289} [Bluray-1080p][DTS 5.1][x264]-NONAME.mkv,8.49,0,Only Ali has this file
Ali → Chris,johnny english strikes again viethd mkv,Johnny English Strikes Again (2018) {imdb-tt6921996} [Bluray-1080p][DTS 5.1][x264]-VietHD.mkv,7.88,0,Only Ali has this file
Ali → Chris,spies in disguise p 7 1 ift mkv,Spies.in.Disguise.2019.1080p.BluRay.DD+7.1.x264-iFT.mkv,10.26,0,Only Ali has this file
Ali → Chris,diary of a wimpy kid p d z0n3 mkv,Diary.Of.A.Wimpy.Kid.2010.1080p.BluRay.DTS.x264.D-Z0N3.mkv,14.47,0,Only Ali has this file
Ali → Chris,brigsby bear viethd mkv,Brigsby Bear (2017) {imdb-tt5805752} [Bluray-1080p][DTS 5.1][x264]-VietHD.mkv,7.26,0,Only Ali has this file
Ali → Chris,road house p ac3 5 1 ctrlhd mkv,Road.House.1989.1080p.BluRay.x264.AC3.5.1-CtrlHD.mkv,11.84,0,Only Ali has this file
Ali → Chris,injustice ade mkv,Injustice (2021) {imdb-tt5012504} [Bluray-1080p][DTS 5.1][x264]-ADE.mkv,5.37,0,Only Ali has this file
Ali → Chris,jay kelly flux mkv,Jay Kelly (2025) {imdb-tt30446847} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-FLUX.mkv,5.29,0,Only Ali has this file
Ali → Chris,penguins of madagascar p sbr mkv,Penguins.of.Madagascar.2014.1080p.BluRay.DTS.x264-SbR.mkv,9.59,0,Only Ali has this file
Ali → Chris,bliss tepes mkv,Bliss (2021) {imdb-tt10333426} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-TEPES.mkv,6.20,0,Only Ali has this file
Ali → Chris,justice league dark decibel mkv,Justice League Dark (2017) {imdb-tt2494376} - [Bluray-1080p][AC3 5.1][x264]-decibeL.mkv,6.63,0,Only Ali has this file
Ali → Chris,savage sam p amzn ddp5 1 abm mkv,Savage.Sam.1963.1080p.AMZN.WEBRip.DDP5.1.x264-ABM.mkv,10.80,0,Only Ali has this file
Ali → Chris,harry potter and the prisoner of azkaban bmf mkv,Harry Potter and the Prisoner of Azkaban (2004) {imdb-tt0304141} - [Bluray-1080p Proper][EAC3 7.1][PQ][x265]-BMF.mkv,14.60,0,Only Ali has this file
Ali → Chris,cuckoo pir8 mkv,Cuckoo (2024) {imdb-tt12349832} [Bluray-1080p][DTS-HD MA 5.1][AVC]-pir8.mkv,11.90,0,Only Ali has this file
Ali → Chris,la chimera kmd mkv,La Chimera (2023) {imdb-tt14561712} [Bluray-1080p Proper][EAC3 5.1][x264]-KMD.mkv,13.55,0,Only Ali has this file
Ali → Chris,the lazarus effect ift mkv,The Lazarus Effect (2015) {imdb-tt2918436} [Bluray-1080p][DTS 5.1][x264]-iFT.mkv,8.26,0,Only Ali has this file
Ali → Chris,predestination ebp mkv,Predestination (2014) {imdb-tt2397535} [Bluray-1080p][AC3 5.1][x264]-EbP.mkv,9.77,0,Only Ali has this file
Ali → Chris,one more shot egen mkv,One More Shot (2024) {imdb-tt27110516} [WEBDL-1080p][EAC3 5.1][h264]-EGEN.mkv,7.35,0,Only Ali has this file
Ali → Chris,airplane ii the sequel pter mkv,Airplane II The Sequel (1982) {imdb-tt0083530} - [Bluray-1080p][FLAC 2.0][DV HDR10][x265]-PTer.mkv,15.07,0,Only Ali has this file
Ali → Chris,dicks the musical flux mkv,Dicks The Musical (2023) {imdb-tt7130916} [AMZN][WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,6.11,0,Only Ali has this file
Ali → Chris,lightyear p ddp7 1 c0ke mkv,Lightyear.2022.1080p.UHD.BluRay.DDP7.1.DV.x265-c0kE.mkv,8.30,0,Only Ali has this file
Ali → Chris,the counselor extended hybrid p don mkv,The.Counselor.2013.Extended.Hybrid.1080p.BluRay.DTS.x264-DON.mkv,15.37,0,Only Ali has this file
Ali → Chris,lewis black in god we rust refraction mkv,Lewis Black In God We Rust (2012) {imdb-tt2271387} [Bluray-1080p][DTS-HD MA 5.1][h264]-REFRACTiON.mkv,16.88,0,Only Ali has this file
Ali → Chris,the boondock saints ii all saints day p ctrlhd mkv,The Boondock Saints II All Saints Day 2009 1080p BluRay DTS x264-CtrlHD.mkv,12.39,0,Only Ali has this file
Ali → Chris,the duke pter mkv,The Duke (2021) {imdb-tt11204094} [Bluray-1080p][EAC3 5.1][x264]-PTer.mkv,12.58,0,Only Ali has this file
Ali → Chris,the fly p ctrlhd mkv,The.Fly.1986.1080p.BluRay.DTS.x264-CtrlHD.mkv,7.95,0,Only Ali has this file
Ali → Chris,beverly hills ninja mimesis mkv,Beverly Hills Ninja (1997) {imdb-tt0118708} [Bluray-1080p][DTS-HD MA 5.1][h264]-MiMESiS.mkv,18.83,0,Only Ali has this file
Ali → Chris,saiyaara spidey mkv,Saiyaara (2025) {imdb-tt28037987} - [NF][WEBDL-1080p Proper][EAC3 Atmos 5.1][x264]-Spidey.mkv,6.02,0,Only Ali has this file
Ali → Chris,old school piratem mkv,Old School (2003) {imdb-tt0302886} {edition-Unrated} [Bluray-1080p][TrueHD 5.1][x264]-PirateM.mkv,11.97,0,Only Ali has this file
Ali → Chris,the conjuring the devil made me do it c0ke mkv,The Conjuring The Devil Made Me Do It (2021) {imdb-tt7069210} - [Bluray-1080p][EAC3 7.1][x264]-c0kE.mkv,14.10,0,Only Ali has this file
Ali → Chris,escape from l a sqs mkv,Escape from L.A. (1996) {imdb-tt0116225} [Bluray-1080p][DV HDR10][EAC3 5.1][x265]-SQS.mkv,7.00,0,Only Ali has this file
Ali → Chris,hocus pocus sqs mkv,Hocus Pocus (1993) {imdb-tt0107120} [Bluray-1080p][DV HDR10][EAC3 5.1][x265]-SQS.mkv,6.44,0,Only Ali has this file
Ali → Chris,shark tale ctrlhd mkv,Shark Tale (2004) {imdb-tt0307453} [Bluray-1080p][AC3 5.1][x264]-CtrlHD.mkv,5.82,0,Only Ali has this file
Ali → Chris,my octopus teacher p nf ddp5 1 pawel mkv,My.Octopus.Teacher.2020.1080p.NF.WEB-DL.DDP5.1.H.264-pawel2006.mkv,4.61,0,Only Ali has this file
Ali → Chris,the handmaiden hybrid p ddp 5 1 d z0n3 mkv,The.Handmaiden.2016.Hybrid.1080p.BluRay.DDP.5.1.x264.D-Z0N3.mkv,18.88,0,Only Ali has this file
Ali → Chris,anchors aweigh p dts1 0 hqmux mkv,Anchors Aweigh.1945.1080p.BluRay.DTS1.0.x264-HQMUX.mkv,12.71,0,Only Ali has this file
Ali → Chris,dark skies p ctrlhd mkv,Dark.Skies.2013.1080p.BluRay.DTS.x264-CtrlHD.mkv,8.21,0,Only Ali has this file
Ali → Chris,reign of fire kanashii mkv,Reign of Fire (2002) {imdb-tt0253556} [Bluray-1080p][TrueHD 5.1][x264]-Kanashii.mkv,12.69,0,Only Ali has this file
Ali → Chris,sommore a queen with no spades p amzn ddp2 0 ntg mkv,Sommore.A.Queen.With.No.Spades.2018.1080p.AMZN.WEB-DL.DDP2.0.H.264-NTG.mkv,5.84,0,Only Ali has this file
Ali → Chris,the 430 movie pignus mkv,The 430 Movie (2024) {imdb-tt28658276} [Bluray-1080p][TrueHD Atmos 7.1][x264]-PiGNUS.mkv,9.60,0,Only Ali has this file
Ali → Chris,the holdovers hidt mkv,The Holdovers (2023) {imdb-tt14849194} [Bluray-1080p Proper][EAC3 3.0][x264]-HiDt.mkv,19.30,0,Only Ali has this file
Ali → Chris,airplane! wilf mkv,Airplane! (1980) {imdb-tt0080339} [Bluray-1080p Proper][DV HDR10][FLAC 2.0][x265]-WiLF.mkv,16.44,0,Only Ali has this file
Ali → Chris,berkshire county p an0nym0us mkv,Berkshire.County.2014.1080p.BluRay.x264-AN0NYM0US.mkv,6.55,0,Only Ali has this file
Ali → Chris,moonraker decibel mkv,Moonraker (1979) {imdb-tt0079574} [Bluray-1080p][DTS 5.1][x264]-decibeL.mkv,16.76,0,Only Ali has this file
Ali → Chris,ne zha ift mkv,Ne Zha (2019) {imdb-tt10627720} [Bluray-1080p][EAC3 7.1][x264]-iFT.mkv,11.62,0,Only Ali has this file
Ali → Chris,the mule ift mkv,The Mule (2018) {imdb-tt7959026} [Bluray-1080p][AC3 5.1][x264]-iFT.mkv,12.66,0,Only Ali has this file
Ali → Chris,alexander and the terrible horrible no good very bad road trip bioma mkv,Alexander and the Terrible Horrible No Good Very Bad Road Trip (2025) {imdb-tt13782222} [DSNP][WEBDL-1080p][EAC3 Atmos 5.1][h264]-BiOMA.mkv,4.46,0,Only Ali has this file
Ali → Chris,12 years a slave sbr mkv,12 Years a Slave (2013) {imdb-tt2024544} [Bluray-1080p][DTS 5.1][x264]-SbR.mkv,15.43,0,Only Ali has this file
Ali → Chris,if i had legs id kick you flux mkv,If I Had Legs Id Kick You (2025) {imdb-tt18382850} - [AMZN][WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,7.82,0,Only Ali has this file
Ali → Chris,jack reacher never go back w4nk3r mkv,Jack Reacher Never Go Back (2016) {imdb-tt3393786} [Bluray-1080p][DV HDR10][EAC3 7.1][x265]-W4NK3R.mkv,10.59,0,Only Ali has this file
Ali → Chris,eighth grade ncmt mkv,Eighth Grade (2018) {imdb-tt7014006} [Bluray-1080p][DTS 5.1][x264]-NCmt.mkv,16.10,0,Only Ali has this file
